Season,Week,game_date,away_team,home_team,side,odds,model_prob,implied_prob,edge,pred_home_margin,pred_total
2019,Week 12,2019-11-21,Colts,Texans,home,-110,0.3671927642519392,0.5238095238095238,-0.1566167595575846,-4.946425065709067,38.16586642839975
2018,Week 14,2018-12-09,Colts,Texans,home,-110,0.3666039842524606,0.5238095238095238,-0.1572055395570632,-2.0487499977469925,46.93772052803288
2019,Week 3,2019-09-23,Bears,,home,-110,0.3567582969163536,0.5238095238095238,-0.1670512268931702,-8.759830227491102,41.61518832477938
2017,Week 5,2017-10-05,Patriots,Buccaneers,home,-110,0.3563264218977932,0.5238095238095238,-0.1674831019117306,-2.2367917996558546,36.69586727606872
2017,Week 13,2017-12-03,49ers,Bears,home,-110,0.3550590898072518,0.5238095238095238,-0.168750434002272,-2.848387979658691,28.075129293509512
2020,Week 17,2021-01-03,Packers,Bears,home,-110,0.3547234551122703,0.5238095238095238,-0.1690860686972535,-11.22438679873404,52.24517366058643
2021,Week 2,2021-09-16,Giants,,home,-110,0.3544520329023736,0.5238095238095238,-0.1693574909071502,-7.814380456773692,53.90910312759781
2019,Week 15,2019-12-15,Eagles,,home,-110,0.3543520008849489,0.5238095238095238,-0.1694575229245749,-8.95887282113196,50.93000044167235
2020,Week 1,2020-09-13,Raiders,Panthers,home,-110,0.3535739605945784,0.5238095238095238,-0.1702355632149454,-1.7516429084762382,59.35513626283844
2020,Week 15,2020-12-20,Buccaneers,Falcons,home,-110,0.3529416640466611,0.5238095238095238,-0.1708678597628627,-2.4933729545736707,58.41312116809056
2020,Week 1,2020-09-13,Packers,Vikings,home,-110,0.3514740216510842,0.5238095238095238,-0.1723355021584396,-7.361970115559352,71.44130300153277
2021,Week 1,2021-09-12,Steelers,Bills,home,-110,0.3514216817548929,0.5238095238095238,-0.1723878420546309,-4.265756918332608,36.7424468707888
2017,Week 11,2017-11-19,Bengals,Broncos,home,-110,0.3510467940726454,0.5238095238095238,-0.1727627297368784,-5.216125602182356,38.30447168767883
2017,Week 17,2017-12-31,Bengals,Ravens,home,-110,0.3469519794302925,0.5238095238095238,-0.1768575443792313,-1.8187551048295256,57.387324583408535
2020,Week 16,2020-12-28,Bills,Patriots,home,-110,0.3461828515794951,0.5238095238095238,-0.1776266722300287,-10.58608334297491,47.81451258788016
2018,Week 16,2018-12-23,Giants,Colts,home,-110,0.3438925249519446,0.5238095238095238,-0.1799169988575792,-3.5338598954689457,55.78969042371884
2020,Week 15,2020-12-20,Chiefs,Saints,home,-110,0.3429463158260418,0.5238095238095238,-0.180863207983482,-0.6449847435332845,58.66006848907677
2018,Week 9,2018-11-04,Falcons,,home,-110,0.3428243882290506,0.5238095238095238,-0.1809851355804732,-11.82942484526026,56.91169576535222
2018,Week 2,2018-09-16,Colts,,home,-110,0.3403935530933246,0.5238095238095238,-0.1834159707161992,-9.012864281046154,35.46064033335088
2018,Week 7,2018-10-21,Titans,Chargers,home,-110,0.3401768014573726,0.5238095238095238,-0.1836327223521512,-5.584057433058757,39.78006883719668
2021,Week 6,2021-10-14,Buccaneers,Eagles,home,-110,0.3374890557283798,0.5238095238095238,-0.186320468081144,-3.244433850176579,49.19518120708951
2020,Week 5,2020-10-11,Cardinals,Jets,home,-110,0.3360686330656462,0.5238095238095238,-0.1877408907438776,-7.548151485229897,39.94044641747662
2021,Week 5,2021-10-07,Rams,Seahawks,home,-110,0.3333809936099801,0.5238095238095238,-0.1904285301995437,-2.825426516083333,42.96898548784184
2020,Week 14,2020-12-13,Chiefs,Dolphins,home,-110,0.3329738696466499,0.5238095238095238,-0.1908356541628739,-3.770275494630619,58.68769258274406
2017,Week 2,2017-09-17,Patriots,Saints,home,-110,0.3307945316789525,0.5238095238095238,-0.1930149921305713,-6.446324629676123,56.74684013849114
2017,Week 8,2017-10-29,Vikings,Browns,home,-110,0.3297614355175253,0.5238095238095238,-0.1940480882919985,-8.11450780722845,46.11078198463854
2018,Week 14,2018-12-09,Ravens,Chiefs,home,-110,0.3284754731764502,0.5238095238095238,-0.1953340506330736,-4.448268243154264,51.64928352049506
2020,Week 8,2020-11-02,Buccaneers,Giants,home,-110,0.3284517216677129,0.5238095238095238,-0.1953578021418109,0.442550305826231,47.014961955718384
2020,Week 7,2020-10-25,Lions,Falcons,home,-110,0.3264135727639327,0.5238095238095238,-0.1973959510455911,0.1377770399500839,44.9224958694261
2018,Week 13,2018-12-02,Chiefs,Raiders,home,-110,0.3219584795694232,0.5238095238095238,-0.2018510442401006,-5.055554407920311,74.11776869650924
2019,Week 11,2019-11-17,Patriots,Eagles,home,-110,0.320327717376023,0.5238095238095238,-0.2034818064335008,-5.594773791085198,25.56503300828922
2019,Wild Card,2020-01-05,Seahawks,Eagles,home,-110,0.3157544494407007,0.5238095238095238,-0.2080550743688231,-4.184224474059374,26.9134232439154
2018,Week 10,2018-11-11,,Buccaneers,home,-110,0.313862081488395,0.5238095238095238,-0.2099474423211288,-6.660723248569248,30.85846837769428
2020,Week 17,2021-01-03,,Eagles,home,-110,0.3136721749835789,0.5238095238095238,-0.2101373488259449,-5.784305513161448,35.494426262462994
2020,Week 3,2020-09-28,Chiefs,Ravens,home,-110,0.3111633132441794,0.5238095238095238,-0.2126462105653444,-8.22583321994964,53.63891138936995
2019,Week 17,2019-12-29,49ers,Seahawks,home,-110,0.3106988915434982,0.5238095238095238,-0.2131106322660256,-4.337004562106973,49.36243440735462
2019,Week 1,2019-09-08,Lions,Cardinals,home,-110,0.3103935089313925,0.5238095238095238,-0.2134160148781313,-2.2389205705937822,51.80735206225015
2021,Week 7,2021-10-24,,Packers,home,-110,0.3102775024730585,0.5238095238095238,-0.2135320213364653,-1.8000709284089071,43.53120620413088
2020,Week 1,2020-09-14,Titans,Broncos,home,-110,0.3092308766922562,0.5238095238095238,-0.2145786471172676,-2.6659649821463973,29.8774444829336
2021,Week 1,2021-09-12,Seahawks,Colts,home,-110,0.3091361147389769,0.5238095238095238,-0.2146734090705469,-4.824218364588645,45.20806002624376
2019,Week 9,2019-10-31,49ers,Cardinals,home,-110,0.3088190371302174,0.5238095238095238,-0.2149904866793064,-2.495705615695793,53.96197666743654
2021,Week 3,2021-09-26,Cardinals,Jaguars,home,-110,0.3074709959956738,0.5238095238095238,-0.21633852781385,-8.103680918947685,43.4412299914891
2020,Week 3,2020-09-27,Lions,Cardinals,home,-110,0.3066692844597246,0.5238095238095238,-0.2171402393497992,-1.7756078617768316,48.3391174913406
2019,Week 1,2019-09-08,Bills,Jets,home,-110,0.3058166460928045,0.5238095238095238,-0.2179928777167193,-1.2829704753858553,29.951643809825782
2018,Week 5,2018-10-07,Vikings,Eagles,home,-110,0.305766847115913,0.5238095238095238,-0.2180426766936108,-1.6114047811470693,40.821051480492486
2019,Week 1,2019-09-08,Colts,Chargers,home,-110,0.305442492741411,0.5238095238095238,-0.2183670310681128,-3.121793642986373,51.41030572266021
2020,Week 9,2020-11-08,Raiders,Chargers,home,-110,0.3053638374747628,0.5238095238095238,-0.218445686334761,-0.413368335432013,59.78222332584423
2018,Conference Championships,2019-01-20,Patriots,Chiefs,home,-110,0.3051275217645979,0.5238095238095238,-0.2186820020449259,-8.646865454836897,69.78189024721195
2020,Week 1,2020-09-13,Seahawks,Falcons,home,-110,0.3025728642705577,0.5238095238095238,-0.2212366595389661,-5.141768012826146,62.15398847884138
2019,Week 8,2019-10-27,Packers,Chiefs,home,-110,0.3010767428903748,0.5238095238095238,-0.222732780919149,-2.765474571812162,58.66460345101882
2018,Week 4,2018-09-30,Texans,Colts,home,-110,0.2997216482130643,0.5238095238095238,-0.2240878755964595,-2.15134984296521,70.40756301498638
2018,Week 7,2018-10-21,Patriots,Bears,home,-110,0.2983950067558372,0.5238095238095238,-0.2254145170536866,-3.944999644921416,70.07708568929353
2020,Week 11,2020-11-22,Titans,Ravens,home,-110,0.2983305898674415,0.5238095238095238,-0.2254789339420823,-3.73320839377686,50.63692634148927
2019,Week 15,2019-12-15,Patriots,Bengals,home,-110,0.2964534302081422,0.5238095238095238,-0.2273560936013816,-8.691306931609766,46.70981344082102
2018,Week 3,2018-09-23,Saints,Falcons,home,-110,0.2938141530631029,0.5238095238095238,-0.2299953707464209,-4.077448206642798,76.97433609449654
2021,Week 1,2021-09-12,Broncos,Giants,home,-110,0.2880931139112705,0.5238095238095238,-0.2357164098982533,-7.59790211283929,39.89282460363441
2018,Week 17,2018-12-30,Panthers,Saints,home,-110,0.2857604200001066,0.5238095238095238,-0.2380491038094172,-8.231517800659695,48.12714488084033
2018,Week 5,2018-10-07,Cardinals,49ers,home,-110,0.285056290720403,0.5238095238095238,-0.2387532330891208,-8.418702955585267,43.551158239410654
2020,Week 9,2020-11-08,Giants,,home,-110,0.2842863203101189,0.5238095238095238,-0.2395232034994049,-3.490490149454554,38.69392721789521
2019,Week 10,2019-11-11,Seahawks,49ers,home,-110,0.2830033635538559,0.5238095238095238,-0.2408061602556679,-1.9251809804323008,48.75588365473087
2017,Super Bowl,2018-02-04,Eagles,Patriots,home,-110,0.2824204482999671,0.5238095238095238,-0.2413890755095567,-4.592449059251811,71.79876033507041
2019,Week 13,2019-12-01,Packers,Giants,home,-110,0.2809609695098484,0.5238095238095238,-0.2428485542996754,-10.4203154791591,45.991786011496686
2018,Week 8,2018-10-28,49ers,Cardinals,home,-110,0.2784849805364519,0.5238095238095238,-0.2453245432730719,-5.460690244290287,29.56826430007041
2019,Week 3,2019-09-22,Texans,Chargers,home,-110,0.2745160087363201,0.5238095238095238,-0.2492935150732037,-4.828373731727461,49.70898691381376
2017,Week 5,2017-10-08,Chargers,Giants,home,-110,0.2738505250723236,0.5238095238095238,-0.2499589987372002,-4.225179207619295,49.36366439349766
2017,Week 3,2017-09-24,Falcons,Lions,home,-110,0.2734757115660358,0.5238095238095238,-0.250333812243488,-3.571004600793271,56.17863597129134
2017,Week 6,2017-10-15,Chargers,Raiders,home,-110,0.2725625729764152,0.5238095238095238,-0.2512469508331086,-4.394829458237233,33.4734980744
2021,Week 7,2021-10-24,Lions,Rams,home,-110,0.271042948365704,0.5238095238095238,-0.2527665754438198,-18.613083043193058,30.1120741095957
2017,Week 10,2017-11-09,Seahawks,Cardinals,home,-110,0.2699475922638231,0.5238095238095238,-0.2538619315457007,-7.079492526576908,35.48494316859863
2020,Week 12,2020-11-26,Texans,Lions,home,-110,0.2687202381802628,0.5238095238095238,-0.255089285629261,-10.123958179648213,63.4390072595211
2020,Week 5,2020-10-11,Panthers,Falcons,home,-110,0.2665384135875335,0.5238095238095238,-0.2572711102219903,-3.643771901696766,39.83395753263484
2020,Week 4,2020-10-01,Broncos,Jets,home,-110,0.2627271390313388,0.5238095238095238,-0.261082384778185,-5.443370512026902,64.24301842155087
2018,Week 9,2018-11-04,Steelers,Ravens,home,-110,0.261989690860154,0.5238095238095238,-0.2618198329493698,-4.452283730850075,40.11360859970748
2018,Week 1,2018-09-09,Bengals,Colts,home,-110,0.2616299791509721,0.5238095238095238,-0.2621795446585517,-5.301986882062121,57.18125260375589
2019,Week 14,2019-12-08,Chiefs,Patriots,home,-110,0.2612907691448979,0.5238095238095238,-0.2625187546646259,-4.493115985730681,39.9396920497948
2021,Week 1,2021-09-13,Ravens,Raiders,home,-110,0.2607827264647118,0.5238095238095238,-0.263026797344812,-6.074178507502483,61.3585801162202
2020,Wild Card,2021-01-09,Buccaneers,,home,-110,0.2605553100883082,0.5238095238095238,-0.2632542137212156,-12.08369663701246,45.7174467513803
2018,Week 9,2018-11-04,Chiefs,Browns,home,-110,0.2604521001319234,0.5238095238095238,-0.2633574236776004,-8.03483966132777,57.194148894578056
2021,Week 4,2021-10-03,Seahawks,49ers,home,-110,0.259968110230625,0.5238095238095238,-0.2638414135788988,-9.052679084142389,44.69115205592634
2020,Week 13,2020-12-07,,Steelers,home,-110,0.2595338006662768,0.5238095238095238,-0.264275723143247,-1.6052987775345977,41.58738129395117
2019,Week 16,2019-12-22,Giants,,home,-110,0.2591883886044286,0.5238095238095238,-0.2646211352050952,-10.656036075754484,57.27637994555111
2020,Week 17,2021-01-03,Seahawks,49ers,home,-110,0.2583873858284623,0.5238095238095238,-0.2654221379810615,-1.665988090432478,48.72608600957011
2018,Week 8,2018-10-29,Patriots,Bills,home,-110,0.2583114485762331,0.5238095238095238,-0.2654980752332907,-9.018907730172762,29.26018212244412
2018,Conference Championships,2019-01-20,Rams,Saints,home,-110,0.257530232278021,0.5238095238095238,-0.2662792915315028,-2.2286239297056296,50.52027931974069
2017,Week 16,2017-12-24,Chargers,Jets,home,-110,0.2573942802202085,0.5238095238095238,-0.2664152435893153,-7.870173794926892,23.927582238480987
2021,Week 1,2021-09-12,49ers,Lions,home,-110,0.2566844638346375,0.5238095238095238,-0.2671250599748863,-6.754761028150886,68.54753642986915
2018,Week 3,2018-09-24,Steelers,Buccaneers,home,-110,0.2526803580253917,0.5238095238095238,-0.2711291657841321,-4.213847356899443,58.09168742964767
2020,Week 15,2020-12-20,Seahawks,,home,-110,0.2519531438737701,0.5238095238095238,-0.2718563799357537,-7.377347983453226,38.05873237817209
2020,Week 14,2020-12-13,Cowboys,Bengals,home,-110,0.2516789182335003,0.5238095238095238,-0.2721306055760235,-16.120688232445488,38.14660195245512
2017,Week 13,2017-12-03,Vikings,Falcons,home,-110,0.2473408991847877,0.5238095238095238,-0.2764686246247361,-6.843680130383104,23.16421965761569
2018,Week 16,2018-12-23,Bears,49ers,home,-110,0.2472615772788206,0.5238095238095238,-0.2765479465307032,-3.183373464059275,23.264252264331667
2020,Week 16,2020-12-26,Buccaneers,Lions,home,-110,0.2448026281218384,0.5238095238095238,-0.2790068956876854,-20.27442557356528,51.59872142682526
2017,Week 3,2017-09-24,Bengals,Packers,home,-110,0.2428166836760787,0.5238095238095238,-0.2809928401334451,-7.356383497475918,50.35211999241555
2021,Week 6,2021-10-17,Vikings,Panthers,home,-110,0.2420895966062936,0.5238095238095238,-0.2817199272032302,-12.760962803447285,54.400789060090574
2018,Week 4,2018-09-30,Seahawks,Cardinals,home,-110,0.2415605283795443,0.5238095238095238,-0.2822489954299795,-4.00814076367606,39.01442844425922
2019,Week 16,2019-12-23,Packers,Vikings,home,-110,0.2387971011337802,0.5238095238095238,-0.2850124226757436,-6.989436377903453,31.88609405899825
2020,Week 1,2020-09-13,Cardinals,49ers,home,-110,0.237500941627631,0.5238095238095238,-0.2863085821818928,-2.6708788030217816,47.43640942948371
2021,Week 2,2021-09-19,Raiders,Steelers,home,-110,0.2362185448246936,0.5238095238095238,-0.2875909789848302,-6.374002910983034,45.655854596143165
2021,Week 7,2021-10-24,Colts,49ers,home,-110,0.2341121062995673,0.5238095238095238,-0.2896974175099565,-7.094139407252278,43.30314908201256
2020,Wild Card,2021-01-09,Rams,Seahawks,home,-110,0.2339186805212121,0.5238095238095238,-0.2898908432883117,-8.700059922296875,49.18599564110855
2017,Week 8,2017-10-29,Steelers,Lions,home,-110,0.2323746052813484,0.5238095238095238,-0.2914349185281754,-3.692365116592919,36.122317486284416
2021,Week 2,2021-09-19,Titans,Seahawks,home,-110,0.2309719058002635,0.5238095238095238,-0.2928376180092603,-6.23397834586872,68.27043899959688
2019,Week 5,2019-10-06,Packers,Cowboys,home,-110,0.2271240492491988,0.5238095238095238,-0.296685474560325,-7.396769202881359,58.13759262205374
2019,Week 4,2019-09-29,Browns,Ravens,home,-110,0.2262979644699705,0.5238095238095238,-0.2975115593395533,-10.083318664380116,63.64055105127713
2017,Week 3,2017-09-21,Rams,49ers,home,-110,0.2262385843675173,0.5238095238095238,-0.2975709394420065,-5.987820792946297,82.17211155120248
2018,Week 13,2018-12-02,Chargers,Steelers,home,-110,0.2251922537653883,0.5238095238095238,-0.2986172700441355,-3.707466595797444,58.31654326788835
2020,Week 7,2020-10-25,Buccaneers,Raiders,home,-110,0.2248610542694394,0.5238095238095238,-0.2989484695400844,-12.54086165275296,66.0190695982831
2018,Week 6,2018-10-14,Steelers,Bengals,home,-110,0.2247255450772925,0.5238095238095238,-0.2990839787322313,-8.131446780809142,49.075578957664376
2018,Wild Card,2019-01-06,Eagles,Bears,home,-110,0.2215840041691158,0.5238095238095238,-0.302225519640408,-3.481966556645973,28.791142237846863
2019,Week 4,2019-09-29,Patriots,Bills,home,-110,0.2203912207400362,0.5238095238095238,-0.3034183030694876,-6.938439225726899,25.799280746475628
2021,Week 4,2021-09-30,Jaguars,Bengals,home,-110,0.219415776140586,0.5238095238095238,-0.3043937476689378,-6.593238588163177,49.86483537954424
2017,Week 14,2017-12-10,Cowboys,Giants,home,-110,0.2185635913742441,0.5238095238095238,-0.3052459324352797,-14.602097919308154,40.72729334817674
2017,Week 17,2017-12-31,49ers,Rams,home,-110,0.2177976846674818,0.5238095238095238,-0.306011839142042,-13.140528044923308,48.46535311819031
2017,Week 11,2017-11-19,Ravens,Packers,home,-110,0.2175516121989853,0.5238095238095238,-0.3062579116105385,-17.649507288121367,23.46888676459434
2018,Week 13,2018-12-02,Rams,Lions,home,-110,0.2166683078619406,0.5238095238095238,-0.3071412159475832,-6.4508866901532125,47.793239171118486
2019,Week 13,2019-11-28,Saints,Falcons,home,-110,0.2162502565185737,0.5238095238095238,-0.3075592672909501,-9.35182300643231,42.56129789460924
2017,Week 5,2017-10-08,Seahawks,Rams,home,-110,0.2132561415508744,0.5238095238095238,-0.3105533822586494,-3.739121672531428,28.43586340016436
2019,Week 1,2019-09-05,Packers,Bears,home,-110,0.2127404306861419,0.5238095238095238,-0.3110690931233819,-3.6646043616051016,14.703795150519406
2020,Week 16,2020-12-27,Panthers,,home,-110,0.2121591484408803,0.5238095238095238,-0.3116503753686435,-3.63918264544778,35.68693949057049
2020,Week 14,2020-12-13,,49ers,home,-110,0.2107703057244475,0.5238095238095238,-0.3130392180850763,-5.787285615049448,36.2582139614986
2017,Week 7,2017-10-22,Saints,Packers,home,-110,0.2105615153589734,0.5238095238095238,-0.3132480084505504,-8.595258787595066,42.91023899034245
2017,Week 4,2017-10-01,Lions,Vikings,home,-110,0.2105608526070644,0.5238095238095238,-0.3132486712024594,-8.485517412581983,20.558786039921703
2018,Week 3,2018-09-23,Bears,Cardinals,home,-110,0.2099628953678925,0.5238095238095238,-0.3138466284416313,-11.25554570460128,32.191726656054776
2020,Week 8,2020-11-01,Raiders,Browns,home,-110,0.2076301811465754,0.5238095238095238,-0.3161793426629484,-11.29363832710838,22.898738259565125
2021,Week 5,2021-10-10,Titans,Jaguars,home,-110,0.2071547516205995,0.5238095238095238,-0.3166547721889243,-8.585455357508334,51.55974629861994
2019,Week 4,2019-09-29,Jaguars,Broncos,home,-110,0.2053003902756722,0.5238095238095238,-0.3185091335338516,-2.7619004324727565,50.59445846316502
2017,Week 4,2017-10-01,Saints,Dolphins,home,-110,0.2040461991140758,0.5238095238095238,-0.319763324695448,-14.971420435561187,21.502544649393474
2017,Week 11,2017-11-19,Buccaneers,Dolphins,home,-110,0.2040377203192986,0.5238095238095238,-0.3197718034902252,-9.483970683193782,52.37837697536379
2018,Week 2,2018-09-16,Chiefs,Steelers,home,-110,0.2032187056864892,0.5238095238095238,-0.3205908181230346,-6.899128977266838,77.41881424161583
2017,Week 3,2017-09-24,Chiefs,Chargers,home,-110,0.202653493301014,0.5238095238095238,-0.3211560305085098,-11.090427976615867,34.31642126063446
2017,Week 1,2017-09-10,Raiders,Titans,home,-110,0.2023469568328491,0.5238095238095238,-0.3214625669766747,-5.903568728180915,43.79967014265192
2018,Week 1,2018-09-09,Jaguars,Giants,home,-110,0.2023246228753004,0.5238095238095238,-0.3214849009342234,-4.917110600505345,34.34955223082075
2021,Week 4,2021-10-03,Ravens,Broncos,home,-110,0.2020284898656058,0.5238095238095238,-0.321781033943918,-7.442419238735486,32.702925336877726
2019,Week 2,2019-09-15,Colts,Titans,home,-110,0.2020242301607213,0.5238095238095238,-0.3217852936488025,-4.544480650397899,37.67565303935697
2019,Week 3,2019-09-22,Lions,Eagles,home,-110,0.2010717730092825,0.5238095238095238,-0.3227377508002413,-4.18917744616859,50.95986832305276
2019,Week 6,2019-10-13,Texans,Chiefs,home,-110,0.2008138325009843,0.5238095238095238,-0.3229956913085395,-9.041164495396986,53.32285601891227
2018,Week 16,2018-12-23,Jaguars,Dolphins,home,-110,0.1991546357386203,0.5238095238095238,-0.3246548880709035,-9.57173359172664,23.74123901779384
2018,Week 11,2018-11-18,Texans,,home,-110,0.1977383906405772,0.5238095238095238,-0.3260711331689466,-4.339601154573098,37.43209941813648
2019,Week 1,2019-09-08,Chiefs,Jaguars,home,-110,0.1937196253316703,0.5238095238095238,-0.3300898984778535,-10.61000588856668,66.71442357393205
2017,Week 17,2017-12-31,Cardinals,Seahawks,home,-110,0.1934545056615639,0.5238095238095238,-0.3303550181479599,-3.369601013362073,50.11708506936386
2020,Week 2,2020-09-20,Bills,Dolphins,home,-110,0.1932742768523686,0.5238095238095238,-0.3305352469571552,-5.563481702266642,57.82923422843712
2020,Week 7,2020-10-25,Browns,Bengals,home,-110,0.1926222044265252,0.5238095238095238,-0.3311873193829986,-4.092003231150168,71.9080351424041
2019,Week 17,2019-12-29,Jets,Bills,home,-110,0.1912673419172535,0.5238095238095238,-0.3325421818922703,-5.408858429312708,19.84284559550152
2018,Week 7,2018-10-21,Vikings,Jets,home,-110,0.1892034883141022,0.5238095238095238,-0.3346060354954216,-11.33279567828219,56.15116633433212
2017,Week 4,2017-10-01,Panthers,Patriots,home,-110,0.1891862731195634,0.5238095238095238,-0.3346232506899604,-4.234567466840093,63.03636572549823
2019,Week 13,2019-12-01,Titans,Colts,home,-110,0.1870746860711741,0.5238095238095238,-0.3367348377383497,-6.836112462899671,48.313094862302144
2017,Week 4,2017-10-01,Rams,Cowboys,home,-110,0.1864516048094261,0.5238095238095238,-0.3373579190000977,-7.30690621824438,63.8725055847682
2019,Week 4,2019-09-29,Seahawks,Cardinals,home,-110,0.185979732456655,0.5238095238095238,-0.3378297913528688,-9.361947730709272,38.15113597209335
2017,Week 5,2017-10-08,Chiefs,Texans,home,-110,0.1854219901252671,0.5238095238095238,-0.3383875336842567,-4.640066161163292,70.78264039800071
2021,Week 4,2021-10-03,Buccaneers,Patriots,home,-110,0.1845756491261752,0.5238095238095238,-0.3392338746833486,-12.657573893923852,36.7634556477764
2020,Week 12,2020-11-26,,Cowboys,home,-110,0.184213894912972,0.5238095238095238,-0.3395956288965518,-9.520963722753494,43.852365503369214
2019,Week 16,2019-12-22,Chiefs,Bears,home,-110,0.1837280942065952,0.5238095238095238,-0.3400814296029286,-13.939529445277488,28.4357630058584
2020,Week 13,2020-12-06,Saints,Falcons,home,-110,0.1836582050420383,0.5238095238095238,-0.3401513187674855,-3.719791754734944,38.85698789496378
2021,Week 3,2021-09-23,Panthers,Texans,home,-110,0.1835215714705752,0.5238095238095238,-0.3402879523389486,-10.255068129938255,33.07976696942745
2017,Week 8,2017-10-29,Falcons,Jets,home,-110,0.1833221675019656,0.5238095238095238,-0.3404873563075582,-4.540737399881892,45.85444714065586
2019,Week 4,2019-09-29,Buccaneers,Rams,home,-110,0.1819767264870534,0.5238095238095238,-0.3418327973224704,-12.371540704738022,89.19191459619675
2018,Week 1,2018-09-09,,Cardinals,home,-110,0.1797854297547103,0.5238095238095238,-0.3440240940548135,-9.20130039936089,32.90218011122221
2019,Week 3,2019-09-22,Saints,Seahawks,home,-110,0.1785211364649139,0.5238095238095238,-0.3452883873446099,-5.36330667770785,58.42756024667414
2018,Week 17,2018-12-30,Eagles,,home,-110,0.177863675481262,0.5238095238095238,-0.3459458483282618,-13.73355194385235,36.39369737079441
2020,Week 15,2020-12-20,Browns,Giants,home,-110,0.177847433962863,0.5238095238095238,-0.3459620898466608,-8.790606891999449,27.2006530796452
2018,Week 1,2018-09-09,Chiefs,Chargers,home,-110,0.1762445418420254,0.5238095238095238,-0.3475649819674984,-5.78993813498643,59.805017350908905
2017,Week 15,2017-12-17,Eagles,Giants,home,-110,0.1761487608595997,0.5238095238095238,-0.3476607629499241,-4.783493288467909,62.19780271210127
2018,Week 8,2018-10-28,,Giants,home,-110,0.1759115074865356,0.5238095238095238,-0.3478980163229882,-6.647237675660047,34.85919430495328
2019,Week 12,2019-11-24,Seahawks,Eagles,home,-110,0.1749733830347269,0.5238095238095238,-0.3488361407747969,-8.605339117070816,27.255458760827818
2021,Week 2,2021-09-19,Bills,Dolphins,home,-110,0.1748147003358088,0.5238095238095238,-0.348994823473715,-10.48709192841292,42.54085521470085
2017,Week 5,2017-10-08,Ravens,Raiders,home,-110,0.1743971970165836,0.5238095238095238,-0.3494123267929402,-12.537929239875552,46.13156252335868
2020,Week 4,2020-10-04,Seahawks,Dolphins,home,-110,0.174110997824061,0.5238095238095238,-0.3496985259854628,-7.614583450841263,52.65149903770544
2018,Week 3,2018-09-23,Giants,Texans,home,-110,0.173662458727025,0.5238095238095238,-0.3501470650824988,-6.721694946415756,49.76904466757895
2019,Week 4,2019-09-29,Panthers,Texans,home,-110,0.1730772455811257,0.5238095238095238,-0.3507322782283981,-5.713104850434335,27.320897893558104
2018,Week 17,2018-12-30,Falcons,Buccaneers,home,-110,0.1730435310973014,0.5238095238095238,-0.3507659927122224,-3.5675345226628865,66.91770993555377
2018,Week 10,2018-11-11,Cowboys,Eagles,home,-110,0.1726047942404917,0.5238095238095238,-0.3512047295690321,-6.214190107358382,48.23044029586666
2020,Week 13,2020-12-06,Rams,Cardinals,home,-110,0.1721476863258862,0.5238095238095238,-0.3516618374836376,-12.768789975014364,68.22618575406794
2017,Week 1,2017-09-10,Falcons,Bears,home,-110,0.1700953198580466,0.5238095238095238,-0.3537142039514772,-7.052836136851478,40.91780821771837
2019,Week 2,2019-09-15,Seahawks,Steelers,home,-110,0.1695807863642572,0.5238095238095238,-0.3542287374452666,-3.2053580756476667,55.54503598700941
2021,Week 5,2021-10-10,Patriots,Texans,home,-110,0.1684394773398678,0.5238095238095238,-0.355370046469656,-9.069767395074988,45.06463561010988
2019,Week 16,2019-12-21,Texans,Buccaneers,home,-110,0.1675011310933017,0.5238095238095238,-0.3563083927162221,-5.824966194044055,43.25996591314396
2019,Week 11,2019-11-17,Jets,,home,-110,0.1669848960954091,0.5238095238095238,-0.3568246277141147,-12.006315885259344,56.083189333445645
2017,Week 11,2017-11-19,Patriots,Raiders,home,-110,0.1669200102333876,0.5238095238095238,-0.3568895135761362,-17.569447845064055,40.18745451977741
2021,Week 2,2021-09-19,Broncos,Jaguars,home,-110,0.1668873635652547,0.5238095238095238,-0.3569221602442691,-9.476546585479136,34.58152539322216
2017,Week 16,2017-12-24,Seahawks,Cowboys,home,-110,0.1659182670587811,0.5238095238095238,-0.3578912567507427,-8.0334976392461,32.91247263916732
2020,Wild Card,2021-01-10,Ravens,Titans,home,-110,0.1652141544327144,0.5238095238095238,-0.3585953693768094,-6.50226816684147,34.072972521433655
2018,Week 14,2018-12-09,Jets,Bills,home,-110,0.1641862547833702,0.5238095238095238,-0.3596232690261536,-5.80908400153232,50.89177074170665
2020,Week 8,2020-11-01,Saints,Bears,home,-110,0.1639244623827463,0.5238095238095238,-0.3598850614267775,-4.1644963804883455,49.898522199410046
2017,Week 7,2017-10-22,Jaguars,Colts,home,-110,0.1621595721161064,0.5238095238095238,-0.3616499516934174,-18.653242633996168,29.77935969928546
2019,Week 7,2019-10-21,Patriots,Jets,home,-110,0.160945166556769,0.5238095238095238,-0.3628643572527548,-20.483648460628903,36.34459632102666
2020,Conference Championships,2021-01-24,Buccaneers,Packers,home,-110,0.1601125683750349,0.5238095238095238,-0.3636969554344889,-5.220775584056681,57.78174660781686
2017,Wild Card,2018-01-06,Titans,Chiefs,home,-110,0.1586148514333925,0.5238095238095238,-0.3651946723761313,-3.527837670624405,42.39092635429145
